0,1,2,3,4,5,6,7,8,9,10,11
14.052619198142652,-3.7803102424468373,-17294.955671119835,0.8200579875992238,2.2630094396443594,43.57429718875502,0.7412254118714222,15.288841070015849,0.2925307533074318,43.57429718875502,9.236947791164658,39.0
12.704809086767797,-5.239994284853445,-16168.493495785804,0.8531251296662042,2.4916091821681237,43.975903614457835,0.9058304511737868,15.432833124716984,0.449028361860997,43.975903614457835,3.4136546184738954,40.800000000000004
13.054140750953922,-3.8970227410787865,-19504.781757394616,0.7798582821763154,2.399006438785258,44.57831325301205,0.863329744221084,15.516478752203616,0.8299282883130501,44.57831325301205,5.622489959839357,44.0
18.682540169338964,-2.889671638503101,-14321.157646827804,0.8239390757224409,1.510687909093215,44.57831325301205,0.23997779212803352,17.060726761111447,0.4204380611963901,44.57831325301205,16.867469879518072,38.4
16.76310104071274,-4.242298769407528,-14048.893376744914,0.7905450471624288,1.7220680649901894,48.59437751004016,0.585721907751694,18.505331852828956,0.5796596586902019,48.59437751004016,8.23293172690763,45.0
13.437129459248123,-3.7507147486711028,-18481.572784550004,0.8212269624992405,2.4639823512242436,43.77510040160642,0.825436339564045,14.914279129615629,0.26911331190275317,43.77510040160642,8.634538152610443,38.400000000000006
11.869148997128232,-7.075751312954364,-14895.308838820683,0.8278822946339226,2.5397926447948027,43.57429718875502,0.9954022063979019,15.836509978810563,0.3117454195742389,43.57429718875502,0.0,38.0
18.28567377683194,-2.961467481489483,-14543.430146716633,0.8441829104290667,1.505482519798856,43.975903614457835,0.26931788718018035,16.995693585445903,0.39727427397164966,43.975903614457835,16.265060240963855,38.4
19.199056701531582,-3.2754125251752404,-11686.12859880348,0.8445407648985838,1.4737244406124321,48.795180722891565,0.36124013271010785,19.077450212284777,0.2982866069211822,48.795180722891565,13.453815261044177,44.2
14.648035155572465,-3.5034123205503795,-17975.663483620585,0.8744126624162848,2.1708713239853954,44.77911646586345,0.7039951369678168,15.64500690765478,0.21114916941328518,44.77911646586345,9.839357429718875,42.800000000000004
11.848733090320714,-7.276132658196485,-16145.660640665268,0.9024691897061334,2.6174058217807676,44.97991967871486,1.019506401113157,15.886817980460895,0.15956334566444536,44.97991967871486,0.0,41.800000000000004
15.715158183588427,-2.733947211609212,-17997.208942014928,0.8624161050375719,2.0543654470574477,44.17670682730924,0.5208600230294286,15.019343262597747,0.43810594007985143,44.17670682730924,12.85140562248996,37.400000000000006
18.006931140364983,-3.1845367231101775,-17214.957869980622,0.8546106164083003,1.5108995279808208,44.77911646586345,0.3145163799422962,17.262299579413583,0.36718646804955196,44.77911646586345,14.056224899598394,38.8
18.68295314314016,-3.6202280251163357,-11843.334475625572,0.8160070272410785,1.5054467589930487,48.795180722891565,0.4069605273418146,19.070963469870076,0.24916284107867143,48.795180722891565,12.650602409638553,44.800000000000004
12.912647173030265,-3.9250597896994903,-19533.2761039499,0.8029477112543976,2.5727298291353304,43.77510040160642,0.8987840338361361,14.82982651626011,0.1788601651295716,43.77510040160642,7.831325301204819,38.0
10.457056175747361,-8.557695090949355,-15301.64299144868,0.8456256478230096,2.965640181266955,43.373493975903614,1.1906910744353565,15.34943852922275,0.3589538727245368,43.373493975903614,0.0,43.2
15.855735589932166,-2.8809358029630867,-17428.26312247197,0.8876862246468743,2.0216952018663448,44.57831325301205,0.5080779580883251,15.218386826692266,0.26167045230861563,44.57831325301205,13.25301204819277,38.400000000000006
17.05661449106197,-3.4418817008022216,-18213.298053527826,0.808658021093681,1.5748429208981574,43.975903614457835,0.4078620476528137,17.079437140922213,0.5335728421572519,43.975903614457835,12.449799196787149,38.6
18.832906151154344,-3.30541735783132,-12212.907345958361,0.7934832940488371,1.5441508240780977,48.795180722891565,0.37960730356668654,18.591034979623057,0.6325908578252702,48.795180722891565,14.457831325301205,45.0
12.425110944643448,-4.244220037732494,-19696.5167212916,0.8109520696013005,2.64483379906646,42.971887550200805,0.9302158987197126,14.557200850967694,0.3310710543963233,42.971887550200805,7.6305220883534135,38.0
12.005831457542472,-7.113775818486612,-14871.95973238245,0.8847615225097366,2.560492309409338,44.57831325301205,1.006667671389654,16.061486742804227,0.17403004851913118,44.57831325301205,0.0,40.0
15.926766196992043,-3.0703763006682374,-16619.001895739646,0.8649649257096003,2.0128250944317454,45.18072289156626,0.5133135468010923,15.457587034865957,0.2951553706598158,45.18072289156626,13.654618473895582,38.0
16.89522027977339,-3.3915753573051153,-18567.348977169422,0.840708249629161,1.628892514135261,44.77911646586345,0.44187491958019687,17.021603970048343,0.4598089385458354,44.77911646586345,11.847389558232932,40.6
19.589647018858464,-3.1538451341812297,-11121.10051301347,0.8209983426480111,1.4515428305794889,48.795180722891565,0.3084952424074115,18.899225944244638,0.28567435101144956,48.795180722891565,14.457831325301205,45.0
12.628853273215338,-4.085257550023775,-19843.769404449544,0.8216364539163621,2.5887333599398814,43.17269076305221,0.9072671012769892,14.657236528865333,0.23452195775320175,43.17269076305221,7.228915662650603,38.8
11.614376673237267,-7.003581459314437,-15681.413095467591,0.8874955442662027,2.7245389202607475,44.17670682730924,1.0570226752632852,15.63709550018914,0.1973238674643929,44.17670682730924,0.0,43.400000000000006
16.200399071200266,-2.739164809024221,-17350.926462892643,0.8551912810571892,1.9190491219044334,44.57831325301205,0.4731480922885677,15.464116625851815,0.28593530517496274,44.57831325301205,12.650602409638553,39.0
18.086082790305568,-3.1646720691606145,-16343.399377618005,0.8419128157427895,1.5009471742535174,44.97991967871486,0.31165852885908873,17.34651092274544,0.2793102436963356,44.97991967871486,14.65863453815261,38.6
