0,1,2,3,4,5,6,7,8
0.24148296593186372,0.002020646503427697,0.2456311652430883,0.04495160178934336,0.01999999999999999,21.81210034273337,480.3296190531659,0.04000000000000001,0.06033466933867735
0.24270541082164332,0.0009696346601017667,0.244694812168555,0.031138957273835723,0.01999999999999999,22.081688237198335,488.3674089785852,0.03,0.059875551102204404
0.2562725450901803,0.0021620579837028767,0.26045666693463887,0.04649793526279287,0.020000000000000018,21.80026547830694,479.8919143227904,0.05000000000000002,0.0678376753507014
0.2889579158316633,0.004790898028521973,0.29713225195239346,0.06921631331212298,0.05999999999999997,21.53982164654472,472.15977172783,0.11000000000000001,0.08828757515030063
0.27825651302605214,0.0022540744816285877,0.2822778091225842,0.047477094283755274,0.030000000000000027,21.837102420015988,481.02972255243964,0.07,0.0796807615230461
0.24320641282565134,0.00208791530957707,0.2474616627865783,0.0456937119260087,0.020000000000000018,21.7942512121538,479.8134980808096,0.05000000000000002,0.06123727454909819
0.2432665330661323,0.0005755021064172434,0.2444465344741726,0.02398962497450186,0.010000000000000009,22.14247904791891,490.18081844886905,0.03,0.059754108216432865
0.2706613226452906,0.0018181999269079238,0.2739995465379569,0.04264035561422916,0.019999999999999962,21.995680127399837,485.81306085538125,0.03999999999999998,0.07507575150300601
0.28128256513026056,0.004140238794221709,0.2885482979337792,0.06434468738149024,0.04999999999999999,21.638476897782574,475.16197147973224,0.1,0.08326012024048098
0.27887775551102206,0.003480904895964273,0.2850503594364155,0.05899919402809053,0.04999999999999999,21.719916969120774,477.6168911407269,0.09,0.08125370741482967
0.2539879759519038,0.002231187826554914,0.2578701106913633,0.04723545095111207,0.020000000000000018,21.907120094125272,483.19620538844646,0.05000000000000002,0.06649699398797596
0.2665931863727455,0.0005354878092859065,0.26759561810623755,0.023140609527104217,0.010000000000000009,22.198783218281548,491.85663324667814,0.030000000000000027,0.07160741482965932
0.23981963927855712,0.0034077831012726857,0.2468222892790883,0.05837622034075764,0.04000000000000001,21.617340351344556,474.59287294445517,0.08999999999999997,0.06092124248496995
0.3353907815631263,0.00495671101722483,0.3427005797700808,0.0704039133658409,0.050000000000000044,21.76396573183436,478.9203327454112,0.10999999999999999,0.1174436873747495
0.2767735470941884,0.0029833775767968804,0.28211163384003823,0.054620303704729437,0.03999999999999998,21.760262915868903,478.8251521121712,0.07,0.0795869739478958
0.2531062124248497,0.002164900542568103,0.2573473437022835,0.04652849172891921,0.020000000000000018,21.77779969016143,479.30751174779067,0.04000000000000001,0.06622765531062123
0.2454108216432866,0.00036871900112850966,0.246160903436678,0.019202057210843573,0.010000000000000009,22.203841707192193,492.00302693875085,0.03,0.06059519038076152
0.24420841683366737,0.002961447544387372,0.2501983181334231,0.05441918360640273,0.03999999999999998,21.790305909136254,479.73231680480984,0.07000000000000003,0.06259919839679358
0.3292785571142285,0.004489659880884012,0.336026826393537,0.06700492430324813,0.04999999999999999,21.75811149997651,478.6763260370197,0.10499999999999998,0.11291402805611224
0.2758917835671343,0.0037360283693639784,0.28258150082625444,0.06112305922779044,0.04000000000000001,21.562081263340616,472.6993577164218,0.09,0.07985230460921844
0.25703406813627255,0.0018910028473781229,0.2606866222690764,0.04348566254960504,0.020000000000000018,21.870645072215993,482.0741823344761,0.05000000000000002,0.06795751503006012
0.24597194388777555,0.0005110292729748074,0.24700855542451522,0.022605956581724373,0.010000000000000009,22.18422695421722,491.4231175730823,0.03,0.06101322645290581
0.24458917835671343,0.0028007831293850225,0.25024917442140987,0.05292242558108068,0.03999999999999998,21.770147449971457,479.1188124069676,0.07000000000000003,0.06262464929859721
